"","created_at","text","id"
"2505",2018-04-11 16:34:03,".@potus trump at signing of #fosta #sesta bill: we are going to do everything in our power to make sure traffickers are brought to a swift and firm justice…when we work together, we can bring safety and hope to every community across the country. #endtrafficking https://t.co/9bflbtxzhp",2505
"2506",2018-04-11 15:47:46,"the @whitehouse is partnering with @interior and @natlparkservice to bring the @nscsafety's “prescribed to death” opioid memorial to the ellipse - beginning tomorrow, april 12th to april 18th. more information: https://t.co/z4fpqxt4bl https://t.co/xvscpqvakq",2506
"2507",2018-04-11 13:50:23,"speaker paul ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achievement that nobody can question. we are with you paul!",2507
"2508",2018-04-11 13:00:23,"much of the bad blood with russia is caused by the fake &amp; corrupt russia investigation, headed up by the all democrat loyalists, or people that worked for obama. mueller is most conflicted of all (except rosenstein who signed fisa &amp; comey letter). no collusion, so they go crazy!",2508
"2509",2018-04-11 11:37:56,"our relationship with russia is worse now than it has ever been, and that includes the cold war. there is no reason for this. russia needs us to help with their economy, something that would be very easy to do, and we need all nations to work together. stop the arms race?",2509
"2510",2018-04-11 10:57:30,"russia vows to shoot down any and all missiles fired at syria. get ready russia,  because they will be coming, nice and new and “smart!” you shouldn’t be partners with a gas killing animal who kills his people and enjoys it!",2510
"2511",2018-04-11 10:47:37,"....doing things that nobody thought possible, despite the never ending and corrupt russia investigation, which takes tremendous time and focus. no collusion or obstruction (other than i fight back), so now they do the unthinkable, and raid a lawyers office for information! bad!",2511
"2512",2018-04-11 10:38:42,"so much fake news about what is going on in the white house. very calm and calculated with a big focus on open and fair trade with china, the coming north korea meeting and, of course, the vicious gas attack in syria. feels great to have bolton &amp; larry k on board. i (we) are",2512
"2513",2018-04-11 10:30:19,"the failing new york times wrote another phony story. it was political pundit doug schoen, not a ukrainian businessman, who asked me to do a short speech by phone (skype), hosted by doug, in ukraine. i was very positive about ukraine-another negative to the fake russia  c story!",2513
"2514",2018-04-10 21:49:56,"today, it was my great honor to welcome the 2017 ncaa football national champion, alabama crimson tide - to the white house. congratulations! #rolltide
https://t.co/hf5ezhlsvs https://t.co/jfgue4iis1",2514
"2515",2018-04-10 18:30:38,"very thankful for president xi of china’s kind words on tariffs and automobile barriers...also, his enlightenment on intellectual property and technology transfers. we will make great progress together!",2515
"2516",2018-04-10 13:30:35,"last night, it was my great honor to host america’s senior defense and military leaders for dinner at the white house. america’s military is the greatest fighting force in the history of the world. they all have my pledge of unwavering commitment to our men and women in uniform! https://t.co/bjwkcmx0il",2516
"2517",2018-04-10 11:08:18,"a total witch hunt!!!",2517
"2518",2018-04-10 11:07:58,"attorney–client privilege is dead!",2518
"2519",2018-04-09 19:32:27,"great @cabinet meeting at the @whitehouse this morning! https://t.co/kzmfovwueb https://t.co/7agbwbfnuw",2519
"2520",2018-04-09 19:17:39,"the democrats are not doing what’s right for our country. i will not rest until we have secured our borders and restored the rule of law! https://t.co/zkggplaads",2520
"2521",2018-04-09 16:55:41,".@potus trump condemns the heinous attack on innocent syrians with banned chemical weapons. #syria https://t.co/qieahll3ah",2521
"2522",2018-04-09 10:03:16,"when a car is sent to the united states from china, there is a tariff to be paid of 2 1/2%. when a car is sent to china from the united states, there is a tariff to be paid of 25%. does that sound like free or fair trade.  no, it sounds like stupid trade -  going on for years!",2522
"2523",2018-04-09 00:43:27,"congratulations to patrick reed on his great and courageous masters win! when patrick had his amazing win at doral 5 years ago, people saw his great talent, and a bright future ahead. now he is the masters champion!",2523
"2524",2018-04-08 13:12:57,"if president obama had crossed his stated red line in the sand, the syrian disaster would have ended long ago! animal assad would have been history!",2524
"2525",2018-04-08 13:04:22,"....to pay. open area immediately for medical help and verification. another humanitarian disaster for no reason whatsoever. sick!",2525
"2526",2018-04-08 13:00:06,"many dead, including women and children, in mindless chemical attack in syria. area of atrocity is in lockdown and encircled by syrian army, making it completely inaccessible to outside world. president putin, russia and iran are responsible for backing animal assad. big price...",2526
"2527",2018-04-08 12:12:35,"president xi and i will always be friends, no matter what happens with our dispute on trade. china will take down its trade barriers because it is the right thing to do. taxes will become reciprocal &amp; a deal will be made on intellectual property. great future for both countries!",2527
"2528",2018-04-08 11:58:13,"the washington post is far more fiction than fact. story after story is made up garbage - more like a poorly written novel than good reporting. always quoting sources (not names), many of which don’t exist. story on john kelly isn’t true, just another hit job!",2528
"2529",2018-04-08 11:27:49,"“the fbi closed the case on hillary, which was a rigged investigation. they exonerated her even before they ever interviewed her, they never even put her under oath.....” and much more. so true jesse! @wattersworld",2529
"2530",2018-04-08 00:03:23,"while security spending was somewhat more than his predecessor, scott pruitt has received death threats because of his bold actions at epa. record clean air &amp; water while saving usa billions of dollars. rent was about market rate, travel expenses ok. scott is doing a great job!",2530
"2531",2018-04-07 22:42:22,"fire at trump tower is out. very confined (well built building). firemen (and women) did a great job. thank you!",2531
"2532",2018-04-07 21:00:39,"what does the department of justice and fbi have to hide? why aren’t they giving the strongly requested documents (unredacted) to the house judiciary committee? stalling, but for what reason? not looking good!",2532
